B0001.4a,0.0604838709677,0.00806451612903,0.0483870967742,0.0927419354839,0.0443548387097,0.0443548387097,0.0241935483871,0.0887096774194,0.0766129032258,0.0967741935484,0.0161290322581,0.0524193548387,0.0403225806452,0.0282258064516,0.0725806451613,0.0604838709677,0.0564516129032,0.0604838709677,0.0,0.0282258064516
B0513.4a,0.125,0.0666666666667,0.0333333333333,0.0166666666667,0.0166666666667,0.0583333333333,0.0166666666667,0.0666666666667,0.05,0.0583333333333,0.025,0.075,0.075,0.075,0.0166666666667,0.05,0.0416666666667,0.05,0.0,0.0833333333333
B0464.1.1,0.0790960451977,0.00941619585687,0.0621468926554,0.075329566855,0.0508474576271,0.0564971751412,0.0225988700565,0.0564971751412,0.0772128060264,0.0809792843691,0.030131826742,0.0433145009416,0.045197740113,0.0527306967985,0.0470809792844,0.060263653484,0.0414312617702,0.0715630885122,0.00188323917137,0.0357815442561
B0464.7,0.0898876404494,0.0224719101124,0.0674157303371,0.0786516853933,0.0674157303371,0.0898876404494,0.0224719101124,0.0337078651685,0.0898876404494,0.0898876404494,0.0337078651685,0.0337078651685,0.0224719101124,0.0224719101124,0.0112359550562,0.0224719101124,0.0898876404494,0.0561797752809,0.0224719101124,0.0337078651685
C02A12.4,0.0883392226148,0.0212014134276,0.0353356890459,0.0282685512367,0.0353356890459,0.0742049469965,0.00706713780919,0.0812720848057,0.0388692579505,0.0565371024735,0.00706713780919,0.0706713780919,0.0459363957597,0.0600706713781,0.0247349823322,0.0848056537102,0.0636042402827,0.0989399293286,0.0247349823322,0.0530035335689
C04F12.4.1,0.103703703704,0.0,0.0518518518519,0.0222222222222,0.0444444444444,0.0518518518519,0.0,0.0592592592593,0.140740740741,0.0740740740741,0.0222222222222,0.0444444444444,0.00740740740741,0.0740740740741,0.0962962962963,0.0222222222222,0.0518518518519,0.118518518519,0.00740740740741,0.00740740740741
C06A1.1,0.0828182941904,0.0123609394314,0.0729295426452,0.0852904820766,0.0420271940667,0.070457354759,0.0123609394314,0.0716934487021,0.0630407911001,0.0865265760198,0.0247218788628,0.044499381953,0.0543881334981,0.0383189122373,0.0667490729295,0.0519159456119,0.0395550061805,0.0642768850433,0.00247218788628,0.0135970333745
C01G6.6a.1,0.058651026393,0.0175953079179,0.074780058651,0.074780058651,0.0469208211144,0.0557184750733,0.0117302052786,0.0601173020528,0.074780058651,0.112903225806,0.0234604105572,0.0381231671554,0.0557184750733,0.0322580645161,0.058651026393,0.0703812316716,0.0454545454545,0.0601173020528,0.00733137829912,0.0205278592375
C03C10.1.1,0.049853372434,0.00879765395894,0.0469208211144,0.0469208211144,0.0469208211144,0.0821114369501,0.0263929618768,0.058651026393,0.0674486803519,0.0879765395894,0.0381231671554,0.0381231671554,0.0410557184751,0.0410557184751,0.0703812316716,0.058651026393,0.0703812316716,0.0557184750733,0.00879765395894,0.0557184750733
C01B10.8.1,0.0655487804878,0.0137195121951,0.0640243902439,0.0609756097561,0.0457317073171,0.0609756097561,0.0213414634146,0.0685975609756,0.0716463414634,0.0853658536585,0.0243902439024,0.047256097561,0.0503048780488,0.0381097560976,0.0457317073171,0.0716463414634,0.0503048780488,0.077743902439,0.00762195121951,0.0289634146341
