AH6.5,0.0663811563169,0.017130620985,0.0364025695931,0.0428265524625,0.0321199143469,0.0663811563169,0.03426124197,0.03426124197,0.0385438972163,0.051391862955,0.0406852248394,0.0535331905782,0.100642398287,0.0985010706638,0.0620985010707,0.0770877944325,0.06852248394,0.0321199143469,0.00214132762313,0.0449678800857
B0001.4a,0.0604838709677,0.00806451612903,0.0483870967742,0.0927419354839,0.0443548387097,0.0443548387097,0.0241935483871,0.0887096774194,0.0766129032258,0.0967741935484,0.0161290322581,0.0524193548387,0.0403225806452,0.0282258064516,0.0725806451613,0.0604838709677,0.0564516129032,0.0604838709677,0.0,0.0282258064516
B0041.4,0.104347826087,0.00579710144928,0.0289855072464,0.0347826086957,0.0289855072464,0.0666666666667,0.0289855072464,0.0550724637681,0.0869565217391,0.0753623188406,0.0144927536232,0.0492753623188,0.0521739130435,0.0376811594203,0.104347826087,0.0608695652174,0.0347826086957,0.0927536231884,0.0144927536232,0.0231884057971
B0035.12.1,0.0897129186603,0.00837320574163,0.0705741626794,0.0837320574163,0.0502392344498,0.0442583732057,0.0191387559809,0.0406698564593,0.0861244019139,0.0789473684211,0.0263157894737,0.0430622009569,0.0394736842105,0.0466507177033,0.0622009569378,0.0717703349282,0.0370813397129,0.061004784689,0.0143540669856,0.0263157894737
B0035.8,0.113821138211,0.0,0.0243902439024,0.0487804878049,0.0162601626016,0.0406504065041,0.0325203252033,0.0487804878049,0.138211382114,0.0406504065041,0.0243902439024,0.0243902439024,0.0487804878049,0.0162601626016,0.0731707317073,0.121951219512,0.0569105691057,0.0894308943089,0.0,0.0406504065041
B0205.7,0.0666666666667,0.00833333333333,0.0805555555556,0.0722222222222,0.0388888888889,0.05,0.0416666666667,0.0611111111111,0.0638888888889,0.0916666666667,0.025,0.0333333333333,0.0416666666667,0.0361111111111,0.0777777777778,0.0527777777778,0.025,0.0583333333333,0.0138888888889,0.0611111111111
B0041.8.1,0.0502512562814,0.0251256281407,0.0653266331658,0.0603015075377,0.0452261306533,0.0452261306533,0.0100502512563,0.0402010050251,0.0753768844221,0.070351758794,0.0452261306533,0.0452261306533,0.0452261306533,0.0251256281407,0.0854271356784,0.100502512563,0.070351758794,0.070351758794,0.0,0.0251256281407
B0250.1,0.0923076923077,0.00769230769231,0.0307692307692,0.0269230769231,0.0153846153846,0.130769230769,0.05,0.0769230769231,0.1,0.0384615384615,0.0153846153846,0.0423076923077,0.0538461538462,0.0230769230769,0.0961538461538,0.0384615384615,0.0538461538462,0.0769230769231,0.00384615384615,0.0269230769231
B0244.8,0.065335753176,0.114337568058,0.0943738656987,0.05444646098,0.032667876588,0.065335753176,0.0181488203267,0.0362976406534,0.0852994555354,0.0471869328494,0.0254083484574,0.0344827586207,0.049001814882,0.0362976406534,0.038112522686,0.0998185117967,0.049001814882,0.0417422867514,0.00362976406534,0.00907441016334
B0336.10.1,0.1,0.0214285714286,0.0357142857143,0.0285714285714,0.0428571428571,0.135714285714,0.0,0.0642857142857,0.0928571428571,0.0571428571429,0.0285714285714,0.0571428571429,0.0357142857143,0.0214285714286,0.0857142857143,0.0571428571429,0.0214285714286,0.0928571428571,0.00714285714286,0.0142857142857
B0393.1.1,0.11231884058,0.00724637681159,0.0471014492754,0.0760869565217,0.036231884058,0.0615942028986,0.018115942029,0.0579710144928,0.054347826087,0.0760869565217,0.0217391304348,0.0398550724638,0.0471014492754,0.0507246376812,0.0471014492754,0.0434782608696,0.0869565217391,0.0652173913043,0.0253623188406,0.0253623188406
B0511.8.1,0.0688336520076,0.00956022944551,0.0688336520076,0.0726577437859,0.0497131931166,0.057361376673,0.0344168260038,0.0458891013384,0.057361376673,0.0726577437859,0.0267686424474,0.0420650095602,0.0535372848948,0.0401529636711,0.0630975143403,0.0630975143403,0.0650095602294,0.0497131931166,0.019120458891,0.0401529636711
B0414.5,0.0563758389262,0.0174496644295,0.0402684563758,0.0604026845638,0.0496644295302,0.0590604026846,0.0228187919463,0.0429530201342,0.0671140939597,0.048322147651,0.0228187919463,0.0577181208054,0.0765100671141,0.0442953020134,0.055033557047,0.120805369128,0.061744966443,0.0523489932886,0.00805369127517,0.0362416107383
B0491.5.1,0.0948012232416,0.0,0.045871559633,0.0550458715596,0.045871559633,0.0886850152905,0.0244648318043,0.0275229357798,0.0672782874618,0.0917431192661,0.0214067278287,0.0305810397554,0.0672782874618,0.0336391437309,0.0489296636086,0.0795107033639,0.0611620795107,0.0428134556575,0.0366972477064,0.0366972477064
B0379.3a,0.0455407969639,0.00284629981025,0.0692599620493,0.0588235294118,0.0284629981025,0.0521821631879,0.0294117647059,0.0426944971537,0.0407969639469,0.050284629981,0.0161290322581,0.0740037950664,0.100569259962,0.0749525616698,0.0654648956357,0.0948766603416,0.0521821631879,0.0521821631879,0.00379506641366,0.0455407969639
B0365.3.1,0.0753012048193,0.0170682730924,0.0552208835341,0.0652610441767,0.0491967871486,0.0712851405622,0.0140562248996,0.078313253012,0.0542168674699,0.0873493975904,0.0291164658635,0.0401606425703,0.0381526104418,0.0341365461847,0.0451807228916,0.0552208835341,0.066265060241,0.0793172690763,0.0140562248996,0.031124497992
B0336.2.1,0.060773480663,0.00552486187845,0.060773480663,0.0662983425414,0.0441988950276,0.0883977900552,0.0110497237569,0.0497237569061,0.0552486187845,0.121546961326,0.0331491712707,0.0552486187845,0.0165745856354,0.0386740331492,0.0662983425414,0.0441988950276,0.060773480663,0.0718232044199,0.0220994475138,0.0276243093923
