B0041.4,0.104347826087,0.00579710144928,0.0289855072464,0.0347826086957,0.0289855072464,0.0666666666667,0.0289855072464,0.0550724637681,0.0869565217391,0.0753623188406,0.0144927536232,0.0492753623188,0.0521739130435,0.0376811594203,0.104347826087,0.0608695652174,0.0347826086957,0.0927536231884,0.0144927536232,0.0231884057971
B0336.10.1,0.1,0.0214285714286,0.0357142857143,0.0285714285714,0.0428571428571,0.135714285714,0.0,0.0642857142857,0.0928571428571,0.0571428571429,0.0285714285714,0.0571428571429,0.0357142857143,0.0214285714286,0.0857142857143,0.0571428571429,0.0214285714286,0.0928571428571,0.00714285714286,0.0142857142857
B0348.6b.1,0.0717131474104,0.0119521912351,0.0756972111554,0.0557768924303,0.0159362549801,0.0597609561753,0.0159362549801,0.0318725099602,0.0677290836653,0.0956175298805,0.0159362549801,0.0438247011952,0.0597609561753,0.0398406374502,0.0517928286853,0.0756972111554,0.0637450199203,0.0796812749004,0.0358565737052,0.0318725099602
B0365.3.1,0.0753012048193,0.0170682730924,0.0552208835341,0.0652610441767,0.0491967871486,0.0712851405622,0.0140562248996,0.078313253012,0.0542168674699,0.0873493975904,0.0291164658635,0.0401606425703,0.0381526104418,0.0341365461847,0.0451807228916,0.0552208835341,0.066265060241,0.0793172690763,0.0140562248996,0.031124497992
B0513.4a,0.125,0.0666666666667,0.0333333333333,0.0166666666667,0.0166666666667,0.0583333333333,0.0166666666667,0.0666666666667,0.05,0.0583333333333,0.025,0.075,0.075,0.075,0.0166666666667,0.05,0.0416666666667,0.05,0.0,0.0833333333333
B0464.1.1,0.0790960451977,0.00941619585687,0.0621468926554,0.075329566855,0.0508474576271,0.0564971751412,0.0225988700565,0.0564971751412,0.0772128060264,0.0809792843691,0.030131826742,0.0433145009416,0.045197740113,0.0527306967985,0.0470809792844,0.060263653484,0.0414312617702,0.0715630885122,0.00188323917137,0.0357815442561
C02A12.4,0.0883392226148,0.0212014134276,0.0353356890459,0.0282685512367,0.0353356890459,0.0742049469965,0.00706713780919,0.0812720848057,0.0388692579505,0.0565371024735,0.00706713780919,0.0706713780919,0.0459363957597,0.0600706713781,0.0247349823322,0.0848056537102,0.0636042402827,0.0989399293286,0.0247349823322,0.0530035335689
C04F12.4.1,0.103703703704,0.0,0.0518518518519,0.0222222222222,0.0444444444444,0.0518518518519,0.0,0.0592592592593,0.140740740741,0.0740740740741,0.0222222222222,0.0444444444444,0.00740740740741,0.0740740740741,0.0962962962963,0.0222222222222,0.0518518518519,0.118518518519,0.00740740740741,0.00740740740741
C06A1.1,0.0828182941904,0.0123609394314,0.0729295426452,0.0852904820766,0.0420271940667,0.070457354759,0.0123609394314,0.0716934487021,0.0630407911001,0.0865265760198,0.0247218788628,0.044499381953,0.0543881334981,0.0383189122373,0.0667490729295,0.0519159456119,0.0395550061805,0.0642768850433,0.00247218788628,0.0135970333745
C03C10.1.1,0.049853372434,0.00879765395894,0.0469208211144,0.0469208211144,0.0469208211144,0.0821114369501,0.0263929618768,0.058651026393,0.0674486803519,0.0879765395894,0.0381231671554,0.0381231671554,0.0410557184751,0.0410557184751,0.0703812316716,0.058651026393,0.0703812316716,0.0557184750733,0.00879765395894,0.0557184750733
